-0.171920359*-0.043517727*-0.024583198*0.024958473*0.029026542*0.076045178*-0.062427718*-0.13539356*0.081341915*-0.053232793*-0.006856603*0.002117083*0.054307655*-0.033148721*0.056220569*0.016723167*-0.027273532*0.027084835*0.071542986*0.050751042*0.016831724*0.021624703*-0.087379552*-0.087030016*-0.025233841*0.124273859*-0.074515104*-0.020220065*0.006252285*0.030652395*0.084984623*-0.022966197*0.014936617*-0.030794879*0.060228713*0.008402979*-0.028374713*-0.091978304*0.068389967*-0.018430272*0.033534475*0.018680235*-0.01571444*0.010432253*-0.115796588*-0.148825347*-0.112875201*0.042962477*0.107966587*-0.06426204*-0.028787019*0.030929774*0.08330068*-0.155684277*-0.031668*0.034168717*-0.173525855*0.012706572*-0.04779711*-0.008175634*0.065817468*0.007315228*-0.101187117*0.01424347*-0.017268777*0.051088855*-0.055482708*-0.026246455*0.077070199*-0.044485427*-0.054764051*-0.029212208*0.053214584*0.134966701*-0.078493685*-0.032539073*-0.06028017*-0.03048462*0.050918847*0.019895185*-0.079367235*0.023541145*0.002019533*0.039082453*0.11358285*0.121403582*0.011179645*0.112556018*-0.045882173*-0.188041762*0.007447587*0.022126304*0.127561033*0.160127103*-0.053399824*-0.070205837*0.114147075*-0.020130616*-0.115355305*0.11672391*-0.169685781*0.04321688*-0.026179159*-0.019109756*-0.014508552*0.03444628*-0.094365723*-0.008529669*0.031051904*-0.022264548*-0.019928679*0.094214156*0.00364894*-0.053702578*0.065947086*-0.122152723*-0.081043012*-0.159859091*0.081331536*-0.141507223*0.09484157*0.050820086*-0.056184936*0.018208314*-0.144370675*-0.14503397*0.016471071*0.047051955*0.035409119*-0.007420022*0.038486145*0.077900186*-0.060564674*-0.039837237*0.106471121*-0.03837005*-0.014090886*0.043651756*-0.098579325*-0.024557814*0.126768589*-0.06477309*0.102788195*0.017394388*-0.138083622*-0.065927193*0.060839005*-0.001535848*0.051054746*0.00084045*-0.013065124*-0.084768429*-0.065693818*0.013137974*0.113358364*-0.036665604*-0.028797919*0.035675727*-0.030782634*-0.005494529*0.121761627*-0.00723531*-0.11833974*0.006954618*0.101087131*-0.051234901*0.006771448*-0.130884439*0.08213*0.06917157*-0.014297899*-0.044176467*-0.005690981*0.176383376*0.001233833*-0.113811322*-0.104836918*-0.0620602*-0.129544646*-0.105101414*-0.009277559*0.033489384*-0.015675934*0.066469185*0.102640271*0.036821816*0.097219527*0.148636132*0.119862348*-0.018310675*-0.104457177*-0.065484762*-0.035632908*-0.007579922*-0.037625842*0.049367741*0.040171102*-0.06905672*-0.034269135*-0.016725602*0.007829717*-0.076762483*0.024613474*-0.019984471*-0.120606326*0.01293283*0.040266331*-0.019066017*-0.065483071*-0.11021354*0.084474452*-0.093459703*0.058537032*0.061280243*-0.018379467*-0.124551505*-0.040913504*0.113206923*-0.0179013*-0.05532622*0.084695593*-0.012711354*0.057307638*0.019462248*0.075009741*-0.023873908*-0.058330856*0.067561038*0.127560034*-0.144804597*-0.141445965*-0.031363863*-0.014928357*-0.034253921*0.036937974*-0.036379565*-0.043959174*-0.056498464*0.191288278*-0.029749246*0.06283167*-0.072747819*-0.013777604*0.060764026*0.024237763*-0.052713633*-0.022354288*-0.031904187*-0.015982175*-0.003516322*-0.095872529*-0.117023051*0.106283218*-0.05600962*-0.036349233*-0.019807948*0.051019594*-0.095392749*0.06328176*-0.122673444*0.008338864*0.009734144*-0.002841901*0.100643583*0.124420173*0.060126334*0.088796861*-0.010332726*-0.085299268*-0.004125777*-0.026479138*0.023969907*-0.201393142*-0.047299545*-0.05643899*0.016460594*0.089408182*0.155815631*-0.088919893*-0.102256685*-0.048947621*0.062202189*-0.030928036*0.014264069*-0.126601949*-0.101701625*-0.046123762*0.044401418*-0.02265146*-0.018989075*-0.060568426*-0.049347814*0.058617335*0.047708262*0.043299079*0.122285202*-0.252675503*-0.03442039*0.075944535*0.025282633*0.198982924*0.015630273*-0.08565703*-0.003107789*0.126048014*0.265707672*0.172677785*0.007557538*-0.036792539*0.007817451*-0.072218277*0.056679364*0.046008077*-0.02533167*-0.067294687*-0.096195363*-0.095341414*0.076167487*-0.073089898*0.375746369*-0.007886834*-0.023673043*0.040305302*-0.00242396*-0.062408753*0.066054203*-0.104882918*-0.002557315*-0.043060355*0.144382358*-0.190890774*0.069725908*0.011644984*0.210951179*-0.069408193*0.138940915*-0.107194752*-0.096149109*0.1353392*-0.06452927*-0.219091579*-0.281078041*0.036587119*0.0671582*0.113153547*-0.009259553*-0.10494405*-0.036985721*0.320771456*-0.031365342*-0.017182533*0.046524227*-0.13449648*-0.136433512*-0.048073415*-0.004251402*-0.00253956*0.036566529*0.016487891*-0.16852127*0.025832942*0.047493961*0.019424064*-0.073169053*-0.230982944*-0.04115878*-0.128260046*-0.275704086*0.064085759*0.073678963*0.183825865*0.059697039*0.028625036*0.089947052*-0.060356554*-0.051400486*-0.063781373*0.059660159*0.057745811*0.006369229*0.036926523*0.09498667*-0.181132555*0.157083705*-0.163769484*0.024476282*-0.126140535*-0.004185532*0.252319247*0.038430538*-0.061733752*0.103598297*0.127073228*0.141014546*-0.047823809*-0.118541226*-0.013863398*-0.034379415*0.086305924*-0.098863743*-0.095533676*-0.127329931*-0.023282545*0.046357561*0.200137094*-0.157925963*-0.045484807*-0.129062042*-0.014177712*0.083046675*-0.080331236*-0.095705844*0.041022237*0.459060937*0.168238565*0.066770315*-0.058756042*-0.003486461*-0.128223166*-0.025311299*-0.047567118*0.131253034*-0.012030968*-0.103776745*-0.160119772*0.06569691*-0.119594194*-0.254206806*-0.064137489*-0.186932161*0.044510249*0.080640718*-0.149552226*-0.27309826*0.070491672*-0.102074184*0.058478557*0.099196523*-0.027857415*-0.13719143*0.005849295*0.141594574*-0.003932117*0.126780555*0.011795218*-0.146667212*-0.057228472*-0.076288633*-0.017239992*0.038198538*0.072717242*-0.292515963*-0.089540549*0.127741426*0.006247844*0.014509916*-0.334046185*-0.175981656*-0.171383709*0.004756851*0.169935286*0.19920072*-0.127402201*-0.001991543*0.165409669*-0.162076458*-0.036109023*-0.060744137*0.013132823*-0.012324271*0.074974775*0.07455945*-0.112685278*-0.012538827*0.108562686*-0.119315654*-0.027979046*-0.046305079*-0.013804247*-0.200554773*0.013812331*0.103124544*0.023912851*-0.128364563*-0.114939019*-0.014633393*-0.036510237*0.095803484*-0.077217489*-0.089933179*0.083032884*0.067170098*0.316025257*-0.001413748*-0.23428297*0.06357383*-0.183929905*-0.132132486*0.055801205*-0.007828517*0.026808107*0.155337632*0.076696545*0.172055364*0.039370969*-0.048852511*0.066716447*0.043890368*0.016048305*-0.017007658*0.082534447*-0.11058794*0.062451869*-0.203264564*-0.029172689*-0.024875663*0.090209939*0.003156814*-0.203149199*-0.15662688*-0.08612372*-0.136718735*-0.004725207*0.046111103*-0.021539066*-0.02387784*-0.034414362*0.29786697*-0.058976524*-0.130532488*0.120622993*0.02093184*-0.136683032*-0.152018294*0.048686124*-0.197178394*-0.018864049*-0.076811418*-0.047516212*-0.182283327*0.067731895*0.087524734*0.024527149*-0.169371665*-0.049334589*0.058893643*0.076967619*0.005956728*-0.009305657*0.144698605*0.030444462*-0.07717362*-0.123512924*-0.001733724*-0.048141655*-0.108432315*-0.002772152*-0.304884851*0.084955879*-0.081447504*0.07009092*0.094571777*0.162077665*-0.057078619*-0.032846108*0.137838677*-0.104680218*-0.198165342*-0.059178997*0.024932869*0.103644647*-0.109990425*-0.172200978*-0.0289532*-0.181789264*-0.02592456*-0.02527762*-0.038225945*-0.237335876*0.009188961*-0.07418517*-0.104898162*0.219499528*0.174568638*-0.008659774*0.231851548*-0.210964575*-0.198610798*0.039157331*0.079493187*-0.186890692*-0.096254103*-0.174650073*0.074209183*-0.141861826*-0.006129742*-0.00607131*0.004525525*-0.036858976*-0.039724991*0.106375545*-0.052757308*0.03860176*-0.101584055*0.045272779*0.000904738*-0.048429456*0.070665993*-0.066030718*0.046231471*0.137175888*-0.026290156*0.095770404*0.095202342*0.141993731*0.004737659*0.023869263*-0.119824968*-0.092360012*0.054556094*-0.044940002*-0.025366075*-0.020767635*0.061630066*0.041551363*0.047370613*0.014148524*0.120965853*-0.041549236*0.054232392*0.021027626*-0.055246606*-0.109800197*0.012239968*0.054378439*-0.062784754*-0.171352342*0.08694765*0.122676767*-0.02812776*-0.032225616*0.067490451*0.006001803*0.004279071*-0.074505821*0.015148903*0.08812461*0.072770059*0.049778625*-0.048782222*0.031652912*-0.054215707*0.085240074*0.086002402*-0.046209749*0.044070315*0.079114668*-0.121435083*-0.034972083*0.034624573*-0.053050775*0.012719959*-0.087245204*-0.037306774*-0.010598121*0.060724065*-0.046315908*-0.09230727*0.088664055*-0.039368201*0.050669264*-0.016815625*0.047779594*0.080865242*0.005350102*0.05538388*-0.0343398*0.070956796*0.069100022*0.022789624*-0.115007609*-0.011212482*0.008727655*0.027155433*0.133867085*0.039528437*0.031683512*-0.109222874*0.096520364*0.06921991*-0.005620114*0.049182612*-0.05999117*0.002377997*0.020300152*0.070722274*0.200214073*0.048157968*-0.139719322*0.082535923*-0.037919454*-0.023271278*-0.016129596*-0.096938528*-0.015977494*-0.070976332*0.028964529*0.027827723*0.037323344*0.056539185*0.07571473*0.007908014*-0.197537035*-0.011311104*-0.038223468*0.003604964*-0.017462615*-0.020636531*-0.052761652*0.064654529*0.003375654*0.012123912*0.038488369*0.07050658*0.09344434*0.069106624*-0.141620412*0.043134518*0.091222264*-0.079474241*0.123367824*-0.003123422*-0.044087227*7.22E-05*0.033480506*-0.002003505*0.163642958*-0.027430309*0.015412778*-0.001382294*0.19150582*0.028854925*-0.070894174*-0.008849027*-0.062394448*0.191697374*-0.005609615*-0.017699219*0.004111817*-0.043781068*-0.01114076*-0.003775453*0.012496741*0.10356757*0.027417658*-0.11728967*-0.118150353*-0.042620733*0.056399919*-0.066090293*0.036195721*-0.097437054*-0.052721135*-0.095049568*-0.077879243*0.045325432*0.089414366*0.013242857*-0.15354827*0.040834371*-0.033036824*-0.186637774*0.049427215*-0.029218284*0.028971558*-0.073508792*0.054498456*0.045279734*-0.10201475*0.071177028*0.000286311*-0.009365005*-0.081654094*-0.038485005*0.115125962*0.058031805*0.020313922*0.062505826*0.090596013*-0.059326954*0.000675986*0.049781669*-0.019725125*-0.148328498*0.056795545*-0.026015826*-0.032201923*-0.028560577*0.051555201*-0.067844145*-0.044249546*0.046633352*-0.035321768*-0.051504925*0.026993394*0.073516123*0.031320471*0.002336161*0.105346307*-0.064840339*-0.143187135*0.033907432*0.045728244*-0.087907553*-0.02542113*-0.042833842*-0.059524741*0.130639374*-0.062821172*-0.028455371*-0.11980129*-0.016141528*0.077207968*-0.081029497*-0.014174575*-0.016257608*0.177057445*-0.010053495*0.041822955*-0.044396505*-0.065230325*0.046654183*-0.088369817*-0.009249734*-0.018722357*0.084598698*-0.06044291*0.046475589*-0.039831437*-0.031754341*0.00843449*0.031229392*-0.056573194*-0.055382695*-0.011894831*-0.104662798*0.041585568*-0.082149237*-0.14911361*0.010339847*-0.060437985*0.010095191*-0.036058582*-0.045017917*0.052219238*0.038828809*-0.120197117*-0.021536482*0.057513025*-0.196612582*-0.09184619*0.08752697*-0.064960845*-0.180281103*-0.073576555*-0.033518091*0.009495521*-0.100535952*-0.024675744*-0.00299281*-0.044461038*-0.128660068*0.067941122*0.020332193*-0.028041016*0.054702573*-0.017831555*-0.015778003*-0.014230478*-0.025944907*0.159485504*-0.070046701*0.027890492*-0.005034262*0.03781981*0.032381538*-0.043742567*-0.071111679*0.040545385*-0.0050538*-0.08443813*0.091775768*-0.074429937*-0.034840312*0.054485034*0.040005367*0.023956353*0.011664344*-0.084313892*-0.004833009*0.121449746*0.046290811*0.034593236*0.02717426*-0.050164003*0.016204044*-0.019063074*-0.082857005*0.088785551*-0.121977024*0.077016748*0.110045649*0.103665136*-0.027651884*0.070892654*-0.055300269*0.07850384*-0.136957377*-0.116478525*0.132089347*0.016896013*0.036893729*-0.04588623*-0.115054093*0.008404808*0.024913136*0.065133311*0.048482586*0.029852521*-0.048187237*-0.074735083*-0.121734597*-0.00691907*0.033790182*0.117925562*-0.042130392*0.224256337*0.002050657*0.038463306*-0.055762384*-0.079984881*-0.019649647*-0.076504864*-0.170919359*-0.211242914*0.154635161*-0.174851179*0.002638547*0.274033278*-0.006631275*0.066596799*0.064048506*0.086816378*-0.05889516*0.122869961*-0.066438831*-0.000401941*-0.038854007*-0.067101531*-0.09602613*0.003830411*-0.161400318*0.090480037*0.167805552*-0.117469989*-0.000219348*-0.053945865*-0.05974419*-0.129333019*0.002761574*0.171298355*-0.170708209*0.257738978*-0.110277481*-0.157374293*0.042189334*0.105421908*0.021377672*0.145534962*-0.076912142*0.020438388*0.064321421*-0.031398725*0.125444442*-0.007811948*-0.158010721*0.240932912*0.010341046*0.054482628*0.029225562*0.119158275*0.137978286*0.011275042*0.018400349*-0.046793055*0.022352204*-0.037020247*-0.136648357*0.00142138*-0.072361134*0.002433836*0.037817854*-0.141735882*-0.092232473*-0.235051543*-0.22619617*-0.066494174*-0.099099167*-0.113715209*0.035916273*-0.03836504*0.041203637*0.00921578*-0.150278062*-0.022866577*-0.038773466*0.085171066*0.015305236*-0.255655974*0.021060769*0.057780016*-0.002445956*-0.043216582*-0.086255811*0.01521453*0.082482301*0.073595919*-0.050954219*0.006430582*0.216403186*-0.033753414*0.018842444*0.051752802*0.064775132*-0.11822211*-0.158754766*0.02798444*-0.033637602*0.090657435*-0.048608925*-0.149835199*0.018318746*0.057025488*0.094509549*-0.036779817*0.048453342*-0.037127007*0.072312422*0.114796631*-0.062741436*0.030949865*0.124932714*-0.189463913*0.113296188*0.074963413*-0.124012448*0.054772962*0.043685514*0.064093627*-0.140990078*-0.001691362*0.107896321*-0.189717829*0.047927964*0.025442678*-0.091806225*-0.032191779*0.14065215*0.114785694*-0.031177578*0.059860233*-0.011013053*-0.015152773*0.096918218*0.0840865*-0.115867339*-0.216258258*-0.092747159*0.15283972*-0.110567875*0.056110475*-0.079865582*0.09740705*0.186338931*0.066344477*-0.001553817*-0.066113614*0.075457819*-0.090953596*-0.05039623*-0.013186343*0.094028614*0.03660341*-0.087435536*0.048862312*-0.012014333*-0.103687279*0.095877118*0.170272887*0.131229401*0.00015475*0.047829714*-0.055914517*0.011032999*0.156522781*0.04957382*-0.058144588*0.058985751*-0.055632796*-0.080545671*0.04379857*-0.141218692*0.13861078*0.046095911*0.130042881*0.189456463*0.290612668*-0.089133568*0.080505513*-0.102600731*-0.031876292*-0.013933342*0.102261685*-0.116148062*-0.012469048*0.093140565*0.036718275*-0.033165272*-0.13769868*-0.00583625*-0.102601983*0.003324505*-0.115722351*-0.113587879*-0.179138988*-0.12561959*-0.005635808*0.05906323*-0.104694821*-0.19036594*-0.040619645*-0.089597739*0.06295348*-0.03246991*0.004895619*-0.109483115*0.017315209*-0.009764059*0.027937058*-0.035905655*0.093366645*-0.096183114*0.108029909*-0.113464557*0.024712764*-0.021626133*-0.041844767*-0.041827258*-0.091725074*0.012026034*-0.084411018*-0.005961273*-0.014700163*-0.018539846*0.079234295*0.204689354*0.058177631*0.069603674*0.209258318*0.067799784*0.061946731*0.041733336*0.134763807*-0.182336301*-0.031835299*-0.002684326*0.056884725*0.001034187*0.156585991*-0.087989829*0.013699681*0.253580183*0.080909096*-0.009659352*-0.129700005*-0.041269597*-0.113587372*-0.08003702*-0.083357878*-0.028061897*-0.068143062*0.091989167*0.113219731*0.071234025*0.133966178*-0.056411389*-0.093489163*-0.014921788*-0.03921574*-0.047701847*0.097856857*-0.262470305*0.010823048*0.051677953*-0.03513946*-0.079654388*-0.017097566*0.005768207*0.032025512*-0.022355426*-0.064841039*0.013834716*0.111260302*0.006143496*-0.226977482*-0.248248532*0.0508448*-0.07084585*-0.129631951*0.149656966*-0.137080893*0.062475529*-0.019254431*0.099503092*-0.082299285*-0.038742159*-0.070562266*0.03551152*0.055803049*-0.191584006*0.097876377*0.025868673*-0.095192961*0.138657019*0.141661778*0.179204538*-0.157845512*-0.077804737*0.058622222*0.093217485*-0.110249154*0.006640538*0.101622395*0.15804337*-0.229187295*0.034758385*0.104198106*-0.009597966*0.01861304*-0.125841156*0.119868793*0.107351221*0.021234382*0.082462467*-0.117858909*-0.044390175*0.134270146*-0.131172433*-0.201757297*-0.191626474*0.041383598*-0.06442792*0.068913423*0.227634355*0.161023781*-0.122078128*0.054451492*-0.14796944*-0.076805882*0.110693552*-0.072139569*-0.017900079*-0.067053892*0.068265952*0.022130627*0.026976075*0.027154062*0.031457175*0.167194679*0.01285746*0.122091584*0.051436719*0.020378914*-0.012624855*0.085661314*0.006558374*-0.089866929*-0.02997236*-0.140586242*-0.083000012*0.057578791*-0.028326128*0.079333536*-0.022576552*-0.102379255*0.095796935*-0.208133563*-0.007209041*0.036621835*-0.090445556*-0.092752062*-0.111373462*0.03912862*-0.093499474*-0.035959583*0.137047961*0.05080666*0.133102968*-0.208918259*0.054599162*0.099312387*0.015210121*-0.075547718*0.15587379*-0.145539775*0.061688084*0.172779247*-0.009585212*0.064549483*-0.040952068*0.06740319*-0.002016733*0.087606288*0.038784306*-0.085783206*0.023214046*-0.013137876*0.038083669*0.116591893*0.057674419*-0.067608751*-0.003324901*0.023341488*0.081807248*-0.027198851*0.080620266*-0.083875977*-0.113021754*-0.07359203*0.25834626*-0.086004175*0.068285488*-0.019983631*0.149025157*0.016441055*0.003740289*-0.071470313*-0.008137002*-0.127087906*-0.006433456*0.167308643*0.005556251*-0.070740677*0.174184486*-0.024327032*0.268473566*0.03692675*-0.065856792*0.163632378*-0.161308989*0.19180046*0.016849201*0.179304078*-0.106395461*-0.00821866*-0.034216691*0.06818866*-0.032326292*-0.163646385*0.010764188*0.250133246*0.06572213*-0.144275084*0.007479527*0.08041402*0.099382333*-0.25355047*-0.026919216*-0.038760673*-0.155604467*-0.098622836*0.044304345*-0.167256489*0.068800189*0.031715054*-0.150027767*0.166242734*0.087592743*0.055179473*0.064138494*0.03513116*0.010122797*-0.018254049*-0.055527721*-0.004009981*0.08732035*-0.018804528*-0.082368605*0.215009347*-0.012082851*0.05011474*0.141997203*0.082415245*-0.109899379*0.09570425*0.127687648*-0.088920109*0.03110504*-0.174027756*0.117273815*-0.178832278*-0.050389398*0.152688757*0.020964328*0.02762891*0.176475182*0.012928748*0.18839182*-0.125165552*0.023506869*0.069563024*-0.17871429*0.10154862*-0.133520767*-0.014491671*-0.04587907*-0.028066583*-0.040471021*-0.107453234*-0.099265657*0.11947266*-0.056092132*-0.105648182*-0.072449632*0.302234769*-0.104082309*0.138432518*-0.092703946*0.13456364*0.123229809*-0.061702948*0.091389902*-0.026187021*0.097080477*-0.262601495*-0.089340053*-0.053236101*0.066386439*0.042692501*0.142478392*-0.06893184*0.056015637*-0.169426963*0.028446186*0.04554389*-0.029784501*0.05288491*-0.254943252*0.016637385*-0.000248832*-0.119352706*0.257463992*0.015110335*-0.019709025*0.005587474*-0.046145964*0.084840767*-0.088484548*-0.115841322*-0.153978124*0.00273055*0.10568843*0.10924881*-0.259828448*0.181852862*-0.06750267*-0.084882729*0.04496761*0.067517988*-0.17714633*0.147471741*0.041121479*0.108224131*0.125315472*-0.080883436*0.010668899*-0.039608587*-0.236848608*-0.052591521*-0.051036943*-0.132906064*0.134638146*-0.135336712*0.018257983*-0.063766919*-0.081217937*-0.003111039*0.11278788*-0.132469818*-0.026427396
